epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,14710.9,2.03039,2.34949,1.79917,0.16725,0.12204,0.07934,0.02714,2.17642,2.62494,1.91618,0.0001784,0.0001784,0.0001784
186,14791.4,2.03336,2.33758,1.79299,0.16409,0.12629,0.08062,0.02736,2.18038,2.62724,1.91623,0.0001685,0.0001685,0.0001685
187,14870.1,2.01743,2.36326,1.79653,0.16581,0.1205,0.07947,0.02723,2.18063,2.62814,1.91654,0.0001586,0.0001586,0.0001586
188,14952.5,2.03761,2.35659,1.79605,0.16517,0.1252,0.08024,0.02738,2.18527,2.62945,1.91808,0.0001487,0.0001487,0.0001487
189,15036.5,2.02483,2.34837,1.78919,0.17025,0.11969,0.08112,0.02761,2.18507,2.62611,1.92168,0.0001388,0.0001388,0.0001388
190,15115.8,2.02667,2.35206,1.79001,0.1677,0.12385,0.08126,0.02762,2.18405,2.62477,1.92202,0.0001289,0.0001289,0.0001289
191,15222.4,1.94944,2.48354,1.85223,0.17706,0.11436,0.08167,0.028,2.16208,2.61365,1.92616,0.000119,0.000119,0.000119
192,15299.1,1.9467,2.4477,1.83199,0.17693,0.11544,0.08159,0.02776,2.16414,2.61188,1.92766,0.0001091,0.0001091,0.0001091
193,15377.4,1.93339,2.44264,1.8283,0.18255,0.11246,0.08262,0.02793,2.1683,2.61188,1.92699,9.92e-05,9.92e-05,9.92e-05
194,15456.4,1.93514,2.44794,1.82722,0.17574,0.11625,0.08219,0.02793,2.17039,2.61142,1.92503,8.93e-05,8.93e-05,8.93e-05
195,15534.8,1.92676,2.44418,1.82656,0.17936,0.11653,0.08243,0.02812,2.17216,2.6106,1.92405,7.94e-05,7.94e-05,7.94e-05
196,15613.5,1.92091,2.45218,1.83139,0.18356,0.11092,0.08166,0.02783,2.17457,2.60981,1.92556,6.95e-05,6.95e-05,6.95e-05
197,15691.9,1.91529,2.45425,1.83344,0.1852,0.10984,0.08161,0.02792,2.17373,2.60951,1.92574,5.96e-05,5.96e-05,5.96e-05
198,15771,1.92155,2.44342,1.8228,0.18509,0.1092,0.08177,0.02808,2.17551,2.60848,1.92531,4.97e-05,4.97e-05,4.97e-05
199,15850.6,1.91794,2.43394,1.8201,0.18201,0.11499,0.08174,0.02811,2.17581,2.60853,1.92391,3.98e-05,3.98e-05,3.98e-05
200,15930.6,1.92131,2.43744,1.81762,0.18125,0.1158,0.08124,0.02813,2.17637,2.60905,1.92392,2.99e-05,2.99e-05,2.99e-05
